wall,cpu,seed,pinned,pumps,paused,state,phase,path,computing,waypoints,clearanceProbes,moving,speed,x,y,z,targetId,targetDist,stillFor,failure
1789508108.754,8594.515,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,2.000,0.000,true,20.000,-622.976,6.080,-365.551,40920547.000,25.980,0.000,
1789508109.049,8594.809,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.001,-625.750,6.080,-359.177,40920547.000,23.991,0.000,
1789508109.332,8595.093,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.000,-627.937,6.080,-354.130,40920547.000,22.901,0.000,
1789508109.669,8595.430,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,2.000,0.000,true,20.000,-630.231,6.080,-348.838,40920547.000,21.363,0.000,
1789508109.936,8595.697,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.001,-632.947,6.080,-342.550,40920547.000,19.241,0.000,
1789508110.211,8595.972,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.000,-634.931,6.080,-337.957,40920547.000,18.473,0.000,
1789508110.500,8596.261,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,2.000,0.000,true,19.476,-636.973,6.080,-333.232,40920547.000,17.441,0.000,
1789508110.762,8596.523,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-638.920,6.080,-328.667,40920547.000,16.756,0.000,
1789508111.061,8596.822,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-641.101,6.080,-323.554,40920547.000,15.755,0.000,
1789508111.317,8597.078,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-642.197,6.080,-320.076,40920547.000,16.593,0.000,
1789508111.628,8597.389,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-642.498,6.080,-314.905,40920547.000,15.763,0.000,
1789508111.898,8597.659,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-642.879,6.080,-308.347,40920547.000,14.089,0.000,
1789508112.204,8597.965,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-643.022,6.080,-304.575,40920547.000,14.973,0.000,
1789508112.478,8598.239,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,19.999,-643.240,6.080,-298.602,40920547.000,13.426,0.000,
1789508112.774,8598.535,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,1.000,0.000,false,0.000,-643.295,6.080,-297.092,40920547.000,16.142,0.000,
1789508113.076,8598.837,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-643.390,6.080,-294.503,40920547.000,18.288,0.000,
1789508113.341,8599.102,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-643.620,6.080,-288.243,40920547.000,16.452,0.000,
1789508113.650,8599.411,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,1.000,0.000,true,20.000,-643.765,6.080,-284.289,40920547.000,16.362,0.000,
1789508113.939,8599.700,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-643.916,6.080,-280.148,40920547.000,16.999,0.000,
1789508114.236,8599.997,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-644.128,6.080,-274.374,40920547.000,11.598,0.000,
1789508114.490,8600.252,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-644.174,6.080,-273.110,40920547.000,10.365,0.000,
1789508114.757,8600.518,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-644.174,6.080,-273.110,40920547.000,10.365,0.000,
1789508115.024,8600.785,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-644.174,6.080,-273.110,40920547.000,10.365,0.267,
1789508115.291,8601.053,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-644.174,6.080,-273.110,40920547.000,10.365,0.534,
1789508115.560,8601.321,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,0.000,0.000,false,0.000,-644.174,6.080,-273.110,40920547.000,10.365,0.803,
1789508115.824,8601.585,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,8.425,-644.229,6.080,-271.664,40920547.000,8.967,0.000,
1789508116.091,8601.852,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,14.802,-644.348,6.080,-268.528,40920547.000,6.012,0.000,
1789508116.357,8602.119,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-644.532,6.080,-263.703,40920547.000,2.555,0.000,
1789508116.625,8602.386,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,0.000,
1789508116.892,8602.653,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,0.000,
1789508117.158,8602.919,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,0.266,
1789508117.424,8603.186,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,0.533,
1789508117.691,8603.452,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,0.799,
1789508117.957,8603.719,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,1.066,
1789508118.224,8603.985,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,1.333,
1789508118.491,8604.252,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,1.600,
1789508118.757,8604.518,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,1.866,
1789508119.026,8604.787,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,2.134,
1789508119.291,8605.052,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,2.399,
1789508119.558,8605.319,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,2.666,
1789508119.824,8605.585,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,2.933,
1789508120.092,8605.853,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,3.200,
1789508120.358,8606.120,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,3.467,
1789508120.623,8606.384,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,3.732,
1789508120.891,8606.652,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,3.999,
1789508121.157,8606.919,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,4.266,
1789508121.424,8607.186,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,4.533,
1789508121.690,8607.452,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,4.799,
1789508121.958,8607.719,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,5.066,
1789508122.224,8607.985,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,5.333,
1789508122.491,8608.252,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,5.599,
1789508122.757,8608.518,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,5.866,
1789508123.025,8608.786,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,6.133,
1789508123.290,8609.052,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,6.399,
1789508123.557,8609.319,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,6.666,
1789508123.824,8609.585,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,6.932,
1789508124.090,8609.852,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,7.199,
1789508124.357,8610.119,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,7.466,
1789508124.624,8610.385,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,7.732,
1789508124.891,8610.653,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,7.999,
1789508125.157,8610.919,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,8.266,
1789508125.423,8611.185,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,8.532,
1789508125.691,8611.452,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,8.799,
1789508125.957,8611.719,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,9.066,
1789508126.224,8611.986,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,9.333,
1789508126.490,8612.252,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,9.599,
1789508126.757,8612.519,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,9.866,
1789508127.024,8612.785,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,10.132,
1789508127.290,8613.051,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,10.398,
1789508127.558,8613.321,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,10.667,
1789508127.824,8613.585,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,10.932,
1789508128.090,8613.852,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,0.000,0.000,false,0.000,-644.557,6.080,-263.051,40920547.000,2.471,11.199,
